,size,instance,depth,diag_time,sim_time
0,6,0,1,0.0017784170049708337,0.0025567080010659993
1,6,0,2,0.0017784170049708337,0.0015507499992963858
2,6,0,4,0.0017784170049708337,0.0028112500003771856
3,6,0,6,0.0017784170049708337,0.003691958001581952
4,6,0,8,0.0017784170049708337,0.004713291004009079
5,6,0,16,0.0017784170049708337,0.00920570799644338
6,6,1,1,0.0015198749970295466,0.0013507499970728531
7,6,1,2,0.0015198749970295466,0.0021652499999618158
8,6,1,4,0.0015198749970295466,0.002938249999715481
9,6,1,6,0.0015198749970295466,0.0037527090025832877
10,6,1,8,0.0015198749970295466,0.004810582999198232
11,6,1,16,0.0015198749970295466,0.008942959000705741
12,6,2,1,0.0014112919961917214,0.0009373329958179966
13,6,2,2,0.0014112919961917214,0.0014332089995150454
14,6,2,4,0.0014112919961917214,0.0025135000032605603
15,6,2,6,0.0014112919961917214,0.0035700000007636845
16,6,2,8,0.0014112919961917214,0.004585583999869414
17,6,2,16,0.0014112919961917214,0.008730790999834426
18,6,3,1,0.0013954169990029186,0.0009214999954565428
19,6,3,2,0.0013954169990029186,0.0015711250016465783
20,6,3,4,0.0013954169990029186,0.0029322080008569174
21,6,3,6,0.0013954169990029186,0.0037644999974872917
22,6,3,8,0.0013954169990029186,0.004842915994231589
23,6,3,16,0.0013954169990029186,0.009323334001237527
24,6,4,1,0.0014572500003851019,0.00111674999789102
25,6,4,2,0.0014572500003851019,0.0015526659990428016
26,6,4,4,0.0014572500003851019,0.002675750001799315
27,6,4,6,0.0014572500003851019,0.0036553329991875216
28,6,4,8,0.0014572500003851019,0.004932000003464054
29,6,4,16,0.0014572500003851019,0.009321042001829483
30,6,5,1,0.0014182500017341226,0.001039792005030904
31,6,5,2,0.0014182500017341226,0.001483749998442363
32,6,5,4,0.0014182500017341226,0.0026335000002291054
33,6,5,6,0.0014182500017341226,0.0035516249990905635
34,6,5,8,0.0014182500017341226,0.004838291999476496
35,6,5,16,0.0014182500017341226,0.009184417001961265
36,6,6,1,0.0014400000000023283,0.0010338749998481944
37,6,6,2,0.0014400000000023283,0.0015006249959697016
38,6,6,4,0.0014400000000023283,0.0025296250023529865
39,6,6,6,0.0014400000000023283,0.0035858339979313314
40,6,6,8,0.0014400000000023283,0.004630333998647984
41,6,6,16,0.0014400000000023283,0.008919666004658211
42,6,7,1,0.0014601250004488975,0.0010453750001033768
43,6,7,2,0.0014601250004488975,0.0015066670021042228
44,6,7,4,0.0014601250004488975,0.0026500419990043156
45,6,7,6,0.0014601250004488975,0.0035215419993619435
46,6,7,8,0.0014601250004488975,0.004738957999506965
47,6,7,16,0.0014601250004488975,0.00906925000163028
48,6,8,1,0.0014156670004012994,0.001072374994691927
49,6,8,2,0.0014156670004012994,0.0014567079997505061
50,6,8,4,0.0014156670004012994,0.0025511659987387247
51,6,8,6,0.0014156670004012994,0.00359362499875715
52,6,8,8,0.0014156670004012994,0.004619165993062779
53,6,8,16,0.0014156670004012994,0.009411041995917913
54,6,9,1,0.0014604170064558275,0.0011152080041938461
55,6,9,2,0.0014604170064558275,0.0016432080010417849
56,6,9,4,0.0014604170064558275,0.0025748750049388036
57,6,9,6,0.0014604170064558275,0.0035287919963593595
58,6,9,8,0.0014604170064558275,0.00471675000153482
59,6,9,16,0.0014604170064558275,0.009013666000100784
60,8,0,1,0.0021842919959453866,0.0013447499950416386
61,8,0,2,0.0021842919959453866,0.0018788329980452545
62,8,0,4,0.0021842919959453866,0.003303375000541564
63,8,0,6,0.0021842919959453866,0.004733791000035126
64,8,0,8,0.0021842919959453866,0.006163500002003275
65,8,0,16,0.0021842919959453866,0.01176050000503892
66,8,1,1,0.0021684579987777397,0.0012465830004657619
67,8,1,2,0.0021684579987777397,0.0019415830029174685
68,8,1,4,0.0021684579987777397,0.0033526659972267225
69,8,1,6,0.0021684579987777397,0.004668916997616179
70,8,1,8,0.0021684579987777397,0.006176499999128282
71,8,1,16,0.0021684579987777397,0.011581250000745058
72,8,2,1,0.0021491670049726963,0.0012444579988368787
73,8,2,2,0.0021491670049726963,0.001873042005172465
74,8,2,4,0.0021491670049726963,0.0032250419972115196
75,8,2,6,0.0021491670049726963,0.004576333005388733
76,8,2,8,0.0021491670049726963,0.006168667001475114
77,8,2,16,0.0021491670049726963,0.011616458003118169
78,8,3,1,0.0021354579948820174,0.0011896249998244457
79,8,3,2,0.0021354579948820174,0.001883083998109214
80,8,3,4,0.0021354579948820174,0.003715792001457885
81,8,3,6,0.0021354579948820174,0.004842916001507547
82,8,3,8,0.0021354579948820174,0.006222417003300507
