,size,instance,depth,diag_time,sim_time
0,6,0,1,0.00019099999917671084,0.002122999998391606
1,6,0,2,0.00019099999917671084,4.199999966658652e-05
2,6,0,4,0.00019099999917671084,2.049999966402538e-05
3,6,0,6,0.00019099999917671084,2.8792001103283837e-05
4,6,0,8,0.00019099999917671084,2.1333999029593542e-05
5,6,0,16,0.00019099999917671084,2.5083998480113223e-05
6,6,1,1,0.00015174999862210825,2.070800110232085e-05
7,6,1,2,0.00015174999862210825,3.037500209757127e-05
8,6,1,4,0.00015174999862210825,1.8583999917609617e-05
9,6,1,6,0.00015174999862210825,1.8875001842388883e-05
10,6,1,8,0.00015174999862210825,1.9708997569978237e-05
11,6,1,16,0.00015174999862210825,2.4290999135700986e-05
12,6,2,1,0.0001145410024037119,1.6041998605942354e-05
13,6,2,2,0.0001145410024037119,1.5167002857197076e-05
14,6,2,4,0.0001145410024037119,1.6040998161770403e-05
15,6,2,6,0.0001145410024037119,1.8666996766114607e-05
16,6,2,8,0.0001145410024037119,2.341700019314885e-05
17,6,2,16,0.0001145410024037119,2.487500023562461e-05
18,6,3,1,0.00011200000153621659,1.5624998923158273e-05
19,6,3,2,0.00011200000153621659,1.5000001440057531e-05
20,6,3,4,0.00011200000153621659,1.5875000826781616e-05
21,6,3,6,0.00011200000153621659,1.6582998796366155e-05
22,6,3,8,0.00011200000153621659,1.808299930416979e-05
23,6,3,16,0.00011200000153621659,2.2958000045036897e-05
24,6,4,1,0.00010916699829977006,1.708300260361284e-05
25,6,4,2,0.00010916699829977006,5.5917000281624496e-05
26,6,4,4,0.00010916699829977006,1.6833000699989498e-05
27,6,4,6,0.00010916699829977006,1.995799902942963e-05
28,6,4,8,0.00010916699829977006,2.2332998923957348e-05
29,6,4,16,0.00010916699829977006,2.3583001166116446e-05
30,6,5,1,0.00011458299923106097,1.6584002878516912e-05
31,6,5,2,0.00011458299923106097,1.5208999684546143e-05
32,6,5,4,0.00011458299923106097,1.6041998605942354e-05
33,6,5,6,0.00011458299923106097,1.7291997210122645e-05
34,6,5,8,0.00011458299923106097,1.9417002476984635e-05
35,6,5,16,0.00011458299923106097,2.3125001462176442e-05
36,6,6,1,0.00011137500041513704,1.6665999282849953e-05
37,6,6,2,0.00011137500041513704,1.5083998732734472e-05
38,6,6,4,0.00011137500041513704,1.695900209597312e-05
39,6,6,6,0.00011137500041513704,1.758299913490191e-05
40,6,6,8,0.00011137500041513704,1.766700006555766e-05
41,6,6,16,0.00011137500041513704,2.3792003048583865e-05
42,6,7,1,0.00011070899927290156,1.5042001905385405e-05
43,6,7,2,0.00011070899927290156,1.4792000001762062e-05
44,6,7,4,0.00011070899927290156,1.654100196901709e-05
45,6,7,6,0.00011070899927290156,1.7624999600229785e-05
46,6,7,8,0.00011070899927290156,1.8874998204410076e-05
47,6,7,16,0.00011070899927290156,2.4125001800712198e-05
48,6,8,1,0.00011258300219196826,1.5916997654130682e-05
49,6,8,2,0.00011258300219196826,1.5790999896125868e-05
50,6,8,4,0.00011258300219196826,1.6666999727021903e-05
51,6,8,6,0.00011258300219196826,1.8792001355905086e-05
52,6,8,8,0.00011258300219196826,2.5417000870220363e-05
53,6,8,16,0.00011258300219196826,2.4625001969980076e-05
54,6,9,1,0.00010829199891304597,1.4417000784305856e-05
55,6,9,2,0.00010829199891304597,1.4415996702155098e-05
56,6,9,4,0.00010829199891304597,1.49589977809228e-05
57,6,9,6,0.00010829199891304597,1.6250000044237822e-05
58,6,9,8,0.00010829199891304597,2.049999966402538e-05
59,6,9,16,0.00010829199891304597,5.791700095869601e-05
60,8,0,1,0.0002365000000281725,2.2416999854613096e-05
61,8,0,2,0.0002365000000281725,1.937500201165676e-05
62,8,0,4,0.0002365000000281725,2.6749999960884452e-05
63,8,0,6,0.0002365000000281725,2.9958002414787188e-05
64,8,0,8,0.0002365000000281725,3.775000004679896e-05
65,8,0,16,0.0002365000000281725,5.483399945660494e-05
