,size,instance,depth,diag_time,sim_time
0,6,0,1,0.0016578750000917353,0.005222332998528145
1,6,0,2,0.0016578750000917353,0.004837458996917121
2,6,0,4,0.0016578750000917353,0.007564999999885913
3,6,0,6,0.0016578750000917353,0.01022312499844702
4,6,0,8,0.0016578750000917353,0.013097499999275897
5,6,0,16,0.0016578750000917353,0.023978334000275936
6,6,1,1,0.00138020800659433,0.003797124998527579
7,6,1,2,0.00138020800659433,0.004775834000611212
8,6,1,4,0.00138020800659433,0.007375874993158504
9,6,1,6,0.00138020800659433,0.009995041000365745
10,6,1,8,0.00138020800659433,0.04034499999397667
11,6,1,16,0.00138020800659433,0.023512083003879525
12,6,2,1,0.001342290997854434,0.0036071670037927106
13,6,2,2,0.001342290997854434,0.004658415993617382
14,6,2,4,0.001342290997854434,0.007417500004521571
15,6,2,6,0.001342290997854434,0.010120541999640409
16,6,2,8,0.001342290997854434,0.012914291000925004
17,6,2,16,0.001342290997854434,0.02381470799446106
18,6,3,1,0.0013048330001765862,0.0037225830019451678
19,6,3,2,0.0013048330001765862,0.0047119579976424575
20,6,3,4,0.0013048330001765862,0.007415583000693005
21,6,3,6,0.0013048330001765862,0.009992707993660588
22,6,3,8,0.0013048330001765862,0.012775000002875458
23,6,3,16,0.0013048330001765862,0.05062812499818392
24,6,4,1,0.0013537499980884604,0.00368249999883119
25,6,4,2,0.0013537499980884604,0.004710208006144967
26,6,4,4,0.0013537499980884604,0.0074425420025363564
27,6,4,6,0.0013537499980884604,0.010265249999065418
28,6,4,8,0.0013537499980884604,0.0130232499941485
29,6,4,16,0.0013537499980884604,0.023978917000931688
30,6,5,1,0.0013701659991056658,0.0036750419967575
31,6,5,2,0.0013701659991056658,0.004663875006372109
32,6,5,4,0.0013701659991056658,0.007285125000635162
33,6,5,6,0.0013701659991056658,0.010105458000907674
34,6,5,8,0.0013701659991056658,0.012788166000973433
35,6,5,16,0.0013701659991056658,0.023591625002154615
36,6,6,1,0.001346290999208577,0.0035786249936791137
37,6,6,2,0.001346290999208577,0.004755583002406638
38,6,6,4,0.001346290999208577,0.0338787919972674
39,6,6,6,0.001346290999208577,0.010414915996079799
40,6,6,8,0.001346290999208577,0.013007832996663637
41,6,6,16,0.001346290999208577,0.023965542000951245
42,6,7,1,0.0013505419992725365,0.003627250000135973
43,6,7,2,0.0013505419992725365,0.004623499997251201
44,6,7,4,0.0013505419992725365,0.0072822919973987155
45,6,7,6,0.0013505419992725365,0.010100084000441711
46,6,7,8,0.0013505419992725365,0.01279195800452726
47,6,7,16,0.0013505419992725365,0.02356237500498537
48,6,8,1,0.001326958001300227,0.0035897080015274696
49,6,8,2,0.001326958001300227,0.004661624996515457
50,6,8,4,0.001326958001300227,0.007484957997803576
51,6,8,6,0.001326958001300227,0.010365166002884507
52,6,8,8,0.001326958001300227,0.03913979200297035
53,6,8,16,0.001326958001300227,0.024071416002698243
54,6,9,1,0.0013245000009192154,0.0036362499959068373
55,6,9,2,0.0013245000009192154,0.004643083993869368
56,6,9,4,0.0013245000009192154,0.007407833996694535
57,6,9,6,0.0013245000009192154,0.010139584002899937
58,6,9,8,0.0013245000009192154,0.01279262499883771
59,6,9,16,0.0013245000009192154,0.02350066699727904
60,8,0,1,0.0020485409986576997,0.00468337500205962
61,8,0,2,0.0020485409986576997,0.006390749993443023
62,8,0,4,0.0020485409986576997,0.010487332998309284
63,8,0,6,0.0020485409986576997,0.0143498340039514
